state_in_path,x,y,sr,sf,tp,v,e
171,2076,250,10,12,-100,0.9917648,0.008269312858114768
172,2087,250,10,12,-100,0.9917648,0.008269312858114768
173,2098,250,10,12,-100,0.9917648,0.008269312858114768
174,2109,250,10,12,-100,0.9917648,0.008269312858114768
175,2120,250,10,12,-100,0.9917648,0.008269312858114768
176,2131,250,10,12,-100,0.9917648,0.008269312858114768
177,2142,250,10,12,-100,0.9917648,0.008269312858114768
178,2153,250,10,12,-100,0.9917648,0.008269312858114768
179,2164,250,10,12,-100,0.9917648,0.008269312858114768
180,2175,250,10,12,-100,0.9917648,0.008269312858114768
181,2186,250,10,12,-100,0.9917648,0.008269312858114768
182,2197,250,10,12,-100,0.9917648,0.008269312858114768
183,2208,250,10,12,-100,0.9917648,0.008269312858114768
184,2219,250,10,12,-100,0.9917648,0.008269312858114768
185,2230,250,10,12,-100,0.9917648,0.008269312858114768
186,2241,250,10,12,-100,0.9917648,0.008269312858114768
187,2252,250,10,12,-100,0.9917648,0.008269312858114768
188,2263,250,10,12,-100,0.9917648,0.008269312858114768
189,2274,250,10,12,-100,0.9917648,0.008269312858114768
190,2285,250,10,12,-100,0.9917648,0.008269312858114768
191,2296,250,10,12,-100,0.9917648,0.008269312858114768
192,2307,250,10,12,-100,0.9917648,0.008269312858114768
193,2318,250,10,12,-100,0.9917648,0.008269312858114768
194,2329,250,10,12,-100,0.9917648,0.008269312858114768
195,2340,250,10,12,-100,0.9917648,0.008269312858114768
196,2351,250,10,12,-100,0.9917648,0.008269312858114768
197,2362,250,10,12,-100,0.9917648,0.008269312858114768
198,2373,250,10,12,-100,0.9917648,0.008269312858114768
199,2384,250,10,12,-100,0.9917648,0.008269312858114768
200,2395,250,10,12,-100,0.9917648,0.008269312858114768
201,2406,250,10,12,-100,0.9917648,0.008269312858114768
202,2417,250,10,12,-100,0.9917648,0.008269312858114768
203,2428,250,10,12,-100,0.9917648,0.008269312858114768
204,2439,250,10,12,-100,1.0,-0.0
0,194,250,10,12,-100,0.9917648,0.008269312858114768
1,205,250,10,12,-100,0.9851766,0.0149343413286999
2,216,250,10,12,-100,0.9851766,0.0149343413286999
3,227,250,10,12,-100,0.9851766,0.0149343413286999
4,238,250,10,12,-100,0.9851766,0.0149343413286999
5,249,250,10,12,-100,0.9851766,0.0149343413286999
6,260,250,10,12,-100,0.9851766,0.0149343413286999
7,271,250,10,12,-100,0.9851766,0.0149343413286999
8,282,250,10,12,-100,0.9851766,0.0149343413286999
9,293,250,10,12,-100,0.9851766,0.0149343413286999
10,304,250,10,12,-100,0.9851766,0.0149343413286999
11,315,250,10,12,-100,0.9851766,0.0149343413286999
12,326,250,10,12,-100,0.9851766,0.0149343413286999
13,337,250,10,12,-100,0.9851766,0.0149343413286999
14,348,250,10,12,-100,0.9851766,0.0149343413286999
15,359,250,10,12,-100,0.9851766,0.0149343413286999
16,370,250,10,12,-100,0.9851766,0.0149343413286999
17,381,250,10,12,-100,0.9851766,0.0149343413286999
18,392,250,10,12,-100,0.9851766,0.0149343413286999
19,403,250,10,12,-100,0.9851766,0.0149343413286999
20,414,250,10,12,-100,0.9851766,0.0149343413286999
21,425,250,10,12,-100,0.9851766,0.0149343413286999
22,436,250,10,12,-100,0.9851766,0.0149343413286999
23,447,250,10,12,-100,0.9851766,0.0149343413286999
24,458,250,10,12,-100,0.9851766,0.0149343413286999
25,469,250,10,12,-100,0.9851766,0.0149343413286999
26,480,250,10,12,-100,0.9851766,0.0149343413286999
27,491,250,10,12,-100,0.9851766,0.0149343413286999
28,502,250,10,12,-100,0.9851766,0.0149343413286999
29,513,250,10,12,-100,0.9851766,0.0149343413286999
30,524,250,10,12,-100,0.9851766,0.0149343413286999
31,535,250,10,12,-100,0.9851766,0.0149343413286999
32,546,250,10,12,-100,0.9851766,0.0149343413286999
33,557,250,10,12,-100,0.9851766,0.0149343413286999
34,568,250,10,12,-100,0.9851766,0.0149343413286999
35,579,250,10,12,-100,0.9851766,0.0149343413286999
36,590,250,10,12,-100,0.9851766,0.0149343413286999
37,601,250,10,12,-100,0.9851766,0.0149343413286999
38,612,250,10,12,-100,0.9851766,0.0149343413286999
39,623,250,10,12,-100,0.9851766,0.0149343413286999
40,634,250,10,12,-100,0.9851766,0.0149343413286999
41,645,250,10,12,-100,0.9851766,0.0149343413286999
42,656,250,10,12,-100,0.9851766,0.0149343413286999
43,667,250,10,12,-100,0.9851766,0.0149343413286999
44,678,250,10,12,-100,0.9851766,0.0149343413286999
45,689,250,10,12,-100,0.9851766,0.0149343413286999
46,700,250,10,12,-100,0.9851766,0.0149343413286999
47,711,250,10,12,-100,0.9851766,0.0149343413286999
48,722,250,10,12,-100,0.9851766,0.0149343413286999
49,733,250,10,12,-100,0.9851766,0.0149343413286999
50,744,250,10,12,-100,0.9851766,0.0149343413286999
51,755,250,10,12,-100,0.9851766,0.0149343413286999
52,766,250,10,12,-100,0.9851766,0.0149343413286999
53,777,250,10,12,-100,0.9851766,0.0149343413286999
54,788,250,10,12,-100,0.9851766,0.0149343413286999
55,799,250,10,12,-100,0.9851766,0.0149343413286999
56,810,250,10,12,-100,0.9851766,0.0149343413286999
57,821,250,10,12,-100,0.9851766,0.0149343413286999
58,832,250,10,12,-100,0.9851766,0.0149343413286999
59,843,250,10,12,-100,0.9851766,0.0149343413286999
60,854,250,10,12,-100,0.9851766,0.0149343413286999
61,865,250,10,12,-100,0.9851766,0.0149343413286999
62,876,250,10,12,-100,0.9851766,0.0149343413286999
63,887,250,10,12,-100,0.9851766,0.0149343413286999
64,898,250,10,12,-100,0.9851766,0.0149343413286999
65,909,250,10,12,-100,0.9851766,0.0149343413286999
66,920,250,10,12,-100,0.9851766,0.0149343413286999
67,931,250,10,12,-100,0.9851766,0.0149343413286999
68,942,250,10,12,-100,0.9851766,0.0149343413286999
69,953,250,10,12,-100,0.9851766,0.0149343413286999
70,964,250,10,12,-100,0.9851766,0.0149343413286999
71,975,250,10,12,-100,0.9851766,0.0149343413286999
72,986,250,10,12,-100,0.9851766,0.0149343413286999
73,997,250,10,12,-100,0.9851766,0.0149343413286999
74,1008,250,10,12,-100,0.9851766,0.0149343413286999
75,1019,250,10,12,-100,0.9851766,0.0149343413286999
76,1030,250,10,12,-100,0.9851766,0.0149343413286999
77,1041,250,10,12,-100,0.9851766,0.0149343413286999
78,1052,250,10,12,-100,0.9851766,0.0149343413286999
79,1063,250,10,12,-100,0.9851766,0.0149343413286999
80,1074,250,10,12,-100,0.9851766,0.0149343413286999
81,1085,250,10,12,-100,0.9851766,0.0149343413286999
82,1096,250,10,12,-100,0.9851766,0.0149343413286999
83,1107,250,10,12,-100,0.9851766,0.0149343413286999
84,1118,250,10,12,-100,0.9851766,0.0149343413286999
85,1129,250,10,12,-100,0.9851766,0.0149343413286999
86,1140,250,10,12,-100,0.9851766,0.0149343413286999
87,1151,250,10,12,-100,0.9851766,0.0149343413286999
88,1162,250,10,12,-100,0.9851766,0.0149343413286999
89,1173,250,10,12,-100,0.9851766,0.0149343413286999
90,1184,250,10,12,-100,0.9851766,0.0149343413286999
91,1195,250,10,12,-100,0.9851766,0.0149343413286999
92,1206,250,10,12,-100,0.9851766,0.0149343413286999
93,1217,250,10,12,-100,0.9851766,0.0149343413286999
94,1228,250,10,12,-100,0.9851766,0.0149343413286999
95,1239,250,10,12,-100,0.9851766,0.0149343413286999
96,1250,250,10,12,-100,0.9851766,0.0149343413286999
97,1261,250,10,12,-100,0.9851766,0.0149343413286999
98,1272,250,10,12,-100,0.9851766,0.0149343413286999
99,1283,250,10,12,-100,0.9851766,0.0149343413286999
100,1294,250,10,12,-100,0.9851766,0.0149343413286999
101,1305,250,10,12,-100,0.9851766,0.0149343413286999
102,1316,250,10,12,-100,0.9851766,0.0149343413286999
103,1327,250,10,12,-100,0.9851766,0.0149343413286999
104,1338,250,10,12,-100,0.9851766,0.0149343413286999
105,1349,250,10,12,-100,0.9851766,0.0149343413286999
106,1360,250,10,12,-100,0.9851766,0.0149343413286999
107,1371,250,10,12,-100,0.9851766,0.0149343413286999
108,1382,250,10,12,-100,0.9851766,0.0149343413286999
109,1393,250,10,12,-100,0.9851766,0.0149343413286999
110,1404,250,10,12,-100,0.9851766,0.0149343413286999
111,1415,250,10,12,-100,0.9851766,0.0149343413286999
112,1426,250,10,12,-100,0.9851766,0.0149343413286999
113,1437,250,10,12,-100,0.9851766,0.0149343413286999
114,1448,250,10,12,-100,0.9851766,0.0149343413286999
115,1459,250,10,12,-100,0.9851766,0.0149343413286999
116,1470,250,10,12,-100,0.9851766,0.0149343413286999
117,1481,250,10,12,-100,0.9851766,0.0149343413286999
118,1492,250,10,12,-100,0.9851766,0.0149343413286999
119,1503,250,10,12,-100,0.9851766,0.0149343413286999
120,1514,250,10,12,-100,0.9851766,0.0149343413286999
121,1525,250,10,12,-100,0.9851766,0.0149343413286999
122,1536,250,10,12,-100,0.9851766,0.0149343413286999
123,1547,250,10,12,-100,0.9851766,0.0149343413286999
124,1558,250,10,12,-100,0.9851766,0.0149343413286999
125,1569,250,10,12,-100,0.9851766,0.0149343413286999
126,1580,250,10,12,-100,0.9851766,0.0149343413286999
127,1591,250,10,12,-100,0.9851766,0.0149343413286999
128,1602,250,10,12,-100,0.9851766,0.0149343413286999
129,1613,250,10,12,-100,0.9851766,0.0149343413286999
130,1624,250,10,12,-100,0.9851766,0.0149343413286999
131,1635,250,10,12,-100,0.9851766,0.0149343413286999
132,1646,250,10,12,-100,0.9851766,0.0149343413286999
133,1657,250,10,12,-100,0.9851766,0.0149343413286999
134,1668,250,10,12,-100,0.9851766,0.0149343413286999
135,1679,250,10,12,-100,0.9851766,0.0149343413286999
136,1690,250,10,12,-100,0.9851766,0.0149343413286999
137,1701,250,10,12,-100,0.9851766,0.0149343413286999
138,1712,250,10,12,-100,0.9851766,0.0149343413286999
139,1723,250,10,12,-100,0.9851766,0.0149343413286999
140,1734,250,10,12,-100,0.9851766,0.0149343413286999
141,1745,250,10,12,-100,0.9851766,0.0149343413286999
142,1756,250,10,12,-100,0.9851766,0.0149343413286999
143,1767,250,10,12,-100,0.9851766,0.0149343413286999
144,1778,250,10,12,-100,0.9851766,0.0149343413286999
145,1789,250,10,12,-100,0.9851766,0.0149343413286999
146,1800,250,10,12,-100,0.9851766,0.0149343413286999
147,1811,250,10,12,-100,0.9851766,0.0149343413286999
148,1822,250,10,12,-100,0.9851766,0.0149343413286999
149,1833,250,10,12,-100,0.9851766,0.0149343413286999
150,1844,250,10,12,-100,0.9851766,0.0149343413286999
151,1855,250,10,12,-100,0.9851766,0.0149343413286999
152,1866,250,10,12,-100,0.9851766,0.0149343413286999
153,1877,250,10,12,-100,0.9851766,0.0149343413286999
154,1888,250,10,12,-100,0.9851766,0.0149343413286999
155,1899,250,10,12,-100,0.9851766,0.0149343413286999
156,1910,250,10,12,-100,0.9851766,0.0149343413286999
157,1921,250,10,12,-100,0.9851766,0.0149343413286999
158,1932,250,10,12,-100,0.9851766,0.0149343413286999
159,1943,250,10,12,-100,0.9851766,0.0149343413286999
160,1954,250,10,12,-100,0.9851766,0.0149343413286999
161,1965,250,10,12,-100,0.9851766,0.0149343413286999
162,1976,250,10,12,-100,0.9851766,0.0149343413286999
163,1987,250,10,12,-100,0.9851766,0.0149343413286999
164,1998,250,10,12,-100,0.9851766,0.0149343413286999
165,2009,250,10,12,-100,0.9851766,0.0149343413286999
166,2020,250,10,12,-100,0.9851766,0.0149343413286999
167,2031,250,10,12,-100,0.9851766,0.0149343413286999
168,2042,250,10,12,-100,0.9851766,0.0149343413286999
169,2053,250,10,12,-100,0.9851766,0.0149343413286999
170,2064,250,10,12,-100,0.9851766,0.0149343413286999
171,2075,250,10,12,-100,0.9851766,0.0149343413286999
172,2086,250,10,12,-100,0.9851766,0.0149343413286999
173,2097,250,10,12,-100,0.9851766,0.0149343413286999
174,2108,250,10,12,-100,0.9851766,0.0149343413286999
175,2119,250,10,12,-100,0.9851766,0.0149343413286999
176,2130,250,10,12,-100,0.9851766,0.0149343413286999
177,2141,250,10,12,-100,0.9851766,0.0149343413286999
178,2152,250,10,12,-100,0.9851766,0.0149343413286999
179,2163,250,10,12,-100,0.9851766,0.0149343413286999
180,2174,250,10,12,-100,0.9851766,0.0149343413286999
181,2185,250,10,12,-100,0.9851766,0.0149343413286999
182,2196,250,10,12,-100,0.9851766,0.0149343413286999
183,2207,250,10,12,-100,0.9851766,0.0149343413286999
184,2218,250,10,12,-100,0.9851766,0.0149343413286999
185,2229,250,10,12,-100,0.9851766,0.0149343413286999
186,2240,250,10,12,-100,0.9851766,0.0149343413286999
187,2251,250,10,12,-100,0.9851766,0.0149343413286999
188,2262,250,10,12,-100,0.9851766,0.0149343413286999
189,2273,250,10,12,-100,0.9851766,0.0149343413286999
190,2284,250,10,12,-100,0.9851766,0.0149343413286999
191,2295,250,10,12,-100,0.9851766,0.0149343413286999
192,2306,250,10,12,-100,0.9851766,0.0149343413286999
193,2317,250,10,12,-100,0.9851766,0.0149343413286999
194,2328,250,10,12,-100,0.9851766,0.0149343413286999
195,2339,250,10,12,-100,0.9851766,0.0149343413286999
196,2350,250,10,12,-100,0.9851766,0.0149343413286999
197,2361,250,10,12,-100,0.9851766,0.0149343413286999
198,2372,250,10,12,-100,0.9851766,0.0149343413286999
199,2383,250,10,12,-100,0.9851766,0.0149343413286999
200,2394,250,10,12,-100,0.9851766,0.0149343413286999
201,2405,250,10,12,-100,0.9851766,0.0149343413286999
202,2416,250,10,12,-100,0.9851766,0.0149343413286999
203,2427,250,10,12,-100,0.9851766,0.0149343413286999
204,2438,250,10,12,-100,0.9917648,0.008269312858114768
0,193,250,10,12,-100,0.9851766,0.0149343413286999
1,204,250,10,12,-100,0.9851766,0.0149343413286999
2,215,250,10,12,-100,0.9851766,0.0149343413286999
3,226,250,10,12,-100,0.9851766,0.0149343413286999
4,237,250,10,12,-100,0.9851766,0.0149343413286999
5,248,250,10,12,-100,0.9851766,0.0149343413286999
6,259,250,10,12,-100,0.9851766,0.0149343413286999
7,270,250,10,12,-100,0.9851766,0.0149343413286999
8,281,250,10,12,-100,0.9851766,0.0149343413286999
9,292,250,10,12,-100,0.9851766,0.0149343413286999
10,303,250,10,12,-100,0.9851766,0.0149343413286999
11,314,250,10,12,-100,0.9851766,0.0149343413286999
12,325,250,10,12,-100,0.9851766,0.0149343413286999
13,336,250,10,12,-100,0.9851766,0.0149343413286999
14,347,250,10,12,-100,0.9851766,0.0149343413286999
15,358,250,10,12,-100,0.9851766,0.0149343413286999
16,369,250,10,12,-100,0.9851766,0.0149343413286999
17,380,250,10,12,-100,0.9851766,0.0149343413286999
18,391,250,10,12,-100,0.9851766,0.0149343413286999
19,402,250,10,12,-100,0.9851766,0.0149343413286999
20,413,250,10,12,-100,0.9851766,0.0149343413286999
21,424,250,10,12,-100,0.9851766,0.0149343413286999
22,435,250,10,12,-100,0.9851766,0.0149343413286999
23,446,250,10,12,-100,0.9851766,0.0149343413286999
24,457,250,10,12,-100,0.9851766,0.0149343413286999
25,468,250,10,12,-100,0.9851766,0.0149343413286999
26,479,250,10,12,-100,0.9851766,0.0149343413286999
27,490,250,10,12,-100,0.9851766,0.0149343413286999
28,501,250,10,12,-100,0.9851766,0.0149343413286999
29,512,250,10,12,-100,0.9851766,0.0149343413286999
30,523,250,10,12,-100,0.9851766,0.0149343413286999
31,534,250,10,12,-100,0.9851766,0.0149343413286999
32,545,250,10,12,-100,0.9851766,0.0149343413286999
33,556,250,10,12,-100,0.9851766,0.0149343413286999
34,567,250,10,12,-100,0.9851766,0.0149343413286999
35,578,250,10,12,-100,0.9851766,0.0149343413286999
36,589,250,10,12,-100,0.9851766,0.0149343413286999
37,600,250,10,12,-100,0.9851766,0.0149343413286999
38,611,250,10,12,-100,0.9851766,0.0149343413286999
39,622,250,10,12,-100,0.9851766,0.0149343413286999
40,633,250,10,12,-100,0.9851766,0.0149343413286999
41,644,250,10,12,-100,0.9851766,0.0149343413286999
42,655,250,10,12,-100,0.9851766,0.0149343413286999
43,666,250,10,12,-100,0.9851766,0.0149343413286999
44,677,250,10,12,-100,0.9851766,0.0149343413286999
45,688,250,10,12,-100,0.9851766,0.0149343413286999
46,699,250,10,12,-100,0.9851766,0.0149343413286999
47,710,250,10,12,-100,0.9851766,0.0149343413286999
48,721,250,10,12,-100,0.9851766,0.0149343413286999
49,732,250,10,12,-100,0.9851766,0.0149343413286999
50,743,250,10,12,-100,0.9851766,0.0149343413286999
51,754,250,10,12,-100,0.9851766,0.0149343413286999
52,765,250,10,12,-100,0.9851766,0.0149343413286999
53,776,250,10,12,-100,0.9851766,0.0149343413286999
54,787,250,10,12,-100,0.9851766,0.0149343413286999
55,798,250,10,12,-100,0.9851766,0.0149343413286999
56,809,250,10,12,-100,0.9851766,0.0149343413286999
57,820,250,10,12,-100,0.9851766,0.0149343413286999
58,831,250,10,12,-100,0.9851766,0.0149343413286999
59,842,250,10,12,-100,0.9851766,0.0149343413286999
60,853,250,10,12,-100,0.9851766,0.0149343413286999
61,864,250,10,12,-100,0.9851766,0.0149343413286999
62,875,250,10,12,-100,0.9851766,0.0149343413286999
63,886,250,10,12,-100,0.9851766,0.0149343413286999
64,897,250,10,12,-100,0.9851766,0.0149343413286999
65,908,250,10,12,-100,0.9851766,0.0149343413286999
66,919,250,10,12,-100,0.9851766,0.0149343413286999
67,930,250,10,12,-100,0.9851766,0.0149343413286999
68,941,250,10,12,-100,0.9851766,0.0149343413286999
69,952,250,10,12,-100,0.9851766,0.0149343413286999
70,963,250,10,12,-100,0.9851766,0.0149343413286999
71,974,250,10,12,-100,0.9851766,0.0149343413286999
72,985,250,10,12,-100,0.9851766,0.0149343413286999
73,996,250,10,12,-100,0.9851766,0.0149343413286999
74,1007,250,10,12,-100,0.9851766,0.0149343413286999
75,1018,250,10,12,-100,0.9851766,0.0149343413286999
76,1029,250,10,12,-100,0.9851766,0.0149343413286999
77,1040,250,10,12,-100,0.9851766,0.0149343413286999
78,1051,250,10,12,-100,0.9851766,0.0149343413286999
79,1062,250,10,12,-100,0.9851766,0.0149343413286999
80,1073,250,10,12,-100,0.9851766,0.0149343413286999
81,1084,250,10,12,-100,0.9851766,0.0149343413286999
82,1095,250,10,12,-100,0.9851766,0.0149343413286999
83,1106,250,10,12,-100,0.9851766,0.0149343413286999
84,1117,250,10,12,-100,0.9851766,0.0149343413286999
85,1128,250,10,12,-100,0.9851766,0.0149343413286999
86,1139,250,10,12,-100,0.9851766,0.0149343413286999
87,1150,250,10,12,-100,0.9851766,0.0149343413286999
88,1161,250,10,12,-100,0.9851766,0.0149343413286999
89,1172,250,10,12,-100,0.9851766,0.0149343413286999
90,1183,250,10,12,-100,0.9851766,0.0149343413286999
91,1194,250,10,12,-100,0.9851766,0.0149343413286999
92,1205,250,10,12,-100,0.9851766,0.0149343413286999
93,1216,250,10,12,-100,0.9851766,0.0149343413286999
94,1227,250,10,12,-100,0.9851766,0.0149343413286999
95,1238,250,10,12,-100,0.9851766,0.0149343413286999
96,1249,250,10,12,-100,0.9851766,0.0149343413286999
97,1260,250,10,12,-100,0.9851766,0.0149343413286999
98,1271,250,10,12,-100,0.9851766,0.0149343413286999
99,1282,250,10,12,-100,0.9851766,0.0149343413286999
100,1293,250,10,12,-100,0.9851766,0.0149343413286999
101,1304,250,10,12,-100,0.9851766,0.0149343413286999
102,1315,250,10,12,-100,0.9851766,0.0149343413286999
103,1326,250,10,12,-100,0.9851766,0.0149343413286999
104,1337,250,10,12,-100,0.9851766,0.0149343413286999
105,1348,250,10,12,-100,0.9851766,0.0149343413286999
106,1359,250,10,12,-100,0.9851766,0.0149343413286999
107,1370,250,10,12,-100,0.9851766,0.0149343413286999
108,1381,250,10,12,-100,0.9851766,0.0149343413286999
109,1392,250,10,12,-100,0.9851766,0.0149343413286999
110,1403,250,10,12,-100,0.9851766,0.0149343413286999
111,1414,250,10,12,-100,0.9851766,0.0149343413286999
112,1425,250,10,12,-100,0.9851766,0.0149343413286999
113,1436,250,10,12,-100,0.9851766,0.0149343413286999
114,1447,250,10,12,-100,0.9851766,0.0149343413286999
115,1458,250,10,12,-100,0.9851766,0.0149343413286999
116,1469,250,10,12,-100,0.9851766,0.0149343413286999
117,1480,250,10,12,-100,0.9851766,0.0149343413286999
118,1491,250,10,12,-100,0.9851766,0.0149343413286999
